,lat,lon,ano,mes,pnt
422,-8.238549579800534,321.5,1999,3,-8.238549579800534;321.5
423,-8.238549579800534,321.5,1999,4,-8.238549579800534;321.5
424,-8.238549579800534,321.5,1999,5,-8.238549579800534;321.5
425,-8.238549579800534,321.5,1999,6,-8.238549579800534;321.5
426,-8.238549579800534,321.5,1999,7,-8.238549579800534;321.5
427,-8.238549579800534,321.5,1999,8,-8.238549579800534;321.5
428,-8.238549579800534,321.5,1999,9,-8.238549579800534;321.5
429,-8.238549579800534,321.5,1999,10,-8.238549579800534;321.5
430,-8.238549579800534,321.5,1999,11,-8.238549579800534;321.5
431,-8.238549579800534,321.5,1999,12,-8.238549579800534;321.5
432,-8.238549579800534,321.5,2000,1,-8.238549579800534;321.5
433,-8.238549579800534,321.5,2000,2,-8.238549579800534;321.5
434,-8.238549579800534,321.5,2000,3,-8.238549579800534;321.5
435,-8.238549579800534,321.5,2000,4,-8.238549579800534;321.5
436,-8.238549579800534,321.5,2000,5,-8.238549579800534;321.5
437,-8.238549579800534,321.5,2000,6,-8.238549579800534;321.5
438,-8.238549579800534,321.5,2000,7,-8.238549579800534;321.5
439,-8.238549579800534,321.5,2000,8,-8.238549579800534;321.5
440,-8.238549579800534,321.5,2000,9,-8.238549579800534;321.5
441,-8.238549579800534,321.5,2000,10,-8.238549579800534;321.5
442,-8.238549579800534,321.5,2000,11,-8.238549579800534;321.5
443,-8.238549579800534,321.5,2000,12,-8.238549579800534;321.5
444,-8.238549579800534,321.5,2001,1,-8.238549579800534;321.5
445,-8.238549579800534,321.5,2001,2,-8.238549579800534;321.5
446,-8.238549579800534,321.5,2001,3,-8.238549579800534;321.5
447,-8.238549579800534,321.5,2001,4,-8.238549579800534;321.5
448,-8.238549579800534,321.5,2001,5,-8.238549579800534;321.5
449,-8.238549579800534,321.5,2001,6,-8.238549579800534;321.5
450,-8.238549579800534,321.5,2001,7,-8.238549579800534;321.5
451,-8.238549579800534,321.5,2001,8,-8.238549579800534;321.5
452,-8.238549579800534,321.5,2001,9,-8.238549579800534;321.5
453,-8.238549579800534,321.5,2001,10,-8.238549579800534;321.5
454,-8.238549579800534,321.5,2001,11,-8.238549579800534;321.5
455,-8.238549579800534,321.5,2001,12,-8.238549579800534;321.5
456,-8.238549579800534,321.5,2002,1,-8.238549579800534;321.5
457,-8.238549579800534,321.5,2002,2,-8.238549579800534;321.5
458,-8.238549579800534,321.5,2002,3,-8.238549579800534;321.5
459,-8.238549579800534,321.5,2002,4,-8.238549579800534;321.5
460,-8.238549579800534,321.5,2002,5,-8.238549579800534;321.5
461,-8.238549579800534,321.5,2002,6,-8.238549579800534;321.5
462,-8.238549579800534,321.5,2002,7,-8.238549579800534;321.5
463,-8.238549579800534,321.5,2002,8,-8.238549579800534;321.5
464,-8.238549579800534,321.5,2002,9,-8.238549579800534;321.5
465,-8.238549579800534,321.5,2002,10,-8.238549579800534;321.5
466,-8.238549579800534,321.5,2002,11,-8.238549579800534;321.5
467,-8.238549579800534,321.5,2002,12,-8.238549579800534;321.5
468,-8.238549579800534,321.5,2003,1,-8.238549579800534;321.5
469,-8.238549579800534,321.5,2003,2,-8.238549579800534;321.5
470,-8.238549579800534,321.5,2003,3,-8.238549579800534;321.5
471,-8.238549579800534,321.5,2003,4,-8.238549579800534;321.5
472,-8.238549579800534,321.5,2003,5,-8.238549579800534;321.5
473,-8.238549579800534,321.5,2003,6,-8.238549579800534;321.5
474,-8.238549579800534,321.5,2003,7,-8.238549579800534;321.5
475,-8.238549579800534,321.5,2003,8,-8.238549579800534;321.5
476,-8.238549579800534,321.5,2003,9,-8.238549579800534;321.5
477,-8.238549579800534,321.5,2003,10,-8.238549579800534;321.5
478,-8.238549579800534,321.5,2003,11,-8.238549579800534;321.5
479,-8.238549579800534,321.5,2003,12,-8.238549579800534;321.5
480,-8.238549579800534,321.5,2004,1,-8.238549579800534;321.5
481,-8.238549579800534,321.5,2004,2,-8.238549579800534;321.5
482,-8.238549579800534,321.5,2004,3,-8.238549579800534;321.5
483,-8.238549579800534,321.5,2004,4,-8.238549579800534;321.5
484,-8.238549579800534,321.5,2004,5,-8.238549579800534;321.5
485,-8.238549579800534,321.5,2004,6,-8.238549579800534;321.5
486,-8.238549579800534,321.5,2004,7,-8.238549579800534;321.5
487,-8.238549579800534,321.5,2004,8,-8.238549579800534;321.5
488,-8.238549579800534,321.5,2004,9,-8.238549579800534;321.5
489,-8.238549579800534,321.5,2004,10,-8.238549579800534;321.5
490,-8.238549579800534,321.5,2004,11,-8.238549579800534;321.5
491,-8.238549579800534,321.5,2004,12,-8.238549579800534;321.5
492,-8.238549579800534,321.5,2005,1,-8.238549579800534;321.5
493,-8.238549579800534,321.5,2005,2,-8.238549579800534;321.5
494,-8.238549579800534,321.5,2005,3,-8.238549579800534;321.5
495,-8.238549579800534,321.5,2005,4,-8.238549579800534;321.5
496,-8.238549579800534,321.5,2005,5,-8.238549579800534;321.5
497,-8.238549579800534,321.5,2005,6,-8.238549579800534;321.5
498,-8.238549579800534,321.5,2005,7,-8.238549579800534;321.5
499,-8.238549579800534,321.5,2005,8,-8.238549579800534;321.5
500,-8.238549579800534,321.5,2005,9,-8.238549579800534;321.5
501,-8.238549579800534,321.5,2005,10,-8.238549579800534;321.5
502,-8.238549579800534,321.5,2005,11,-8.238549579800534;321.5
503,-8.238549579800534,321.5,2005,12,-8.238549579800534;321.5
504,-8.238549579800534,321.5,2006,1,-8.238549579800534;321.5
505,-8.238549579800534,321.5,2006,2,-8.238549579800534;321.5
506,-8.238549579800534,321.5,2006,3,-8.238549579800534;321.5
507,-8.238549579800534,321.5,2006,4,-8.238549579800534;321.5
508,-8.238549579800534,321.5,2006,5,-8.238549579800534;321.5
509,-8.238549579800534,321.5,2006,6,-8.238549579800534;321.5
510,-8.238549579800534,321.5,2006,7,-8.238549579800534;321.5
511,-8.238549579800534,321.5,2006,8,-8.238549579800534;321.5
512,-8.238549579800534,321.5,2006,9,-8.238549579800534;321.5
513,-8.238549579800534,321.5,2006,10,-8.238549579800534;321.5
514,-8.238549579800534,321.5,2006,11,-8.238549579800534;321.5
515,-8.238549579800534,321.5,2006,12,-8.238549579800534;321.5
516,-8.238549579800534,321.5,2007,1,-8.238549579800534;321.5
517,-8.238549579800534,321.5,2007,2,-8.238549579800534;321.5
518,-8.238549579800534,321.5,2007,3,-8.238549579800534;321.5
519,-8.238549579800534,321.5,2007,4,-8.238549579800534;321.5
520,-8.238549579800534,321.5,2007,5,-8.238549579800534;321.5
521,-8.238549579800534,321.5,2007,6,-8.238549579800534;321.5
522,-8.238549579800534,321.5,2007,7,-8.238549579800534;321.5
523,-8.238549579800534,321.5,2007,8,-8.238549579800534;321.5
524,-8.238549579800534,321.5,2007,9,-8.238549579800534;321.5
525,-8.238549579800534,321.5,2007,10,-8.238549579800534;321.5
526,-8.238549579800534,321.5,2007,11,-8.238549579800534;321.5
527,-8.238549579800534,321.5,2007,12,-8.238549579800534;321.5
528,-8.238549579800534,321.5,2008,1,-8.238549579800534;321.5
529,-8.238549579800534,321.5,2008,2,-8.238549579800534;321.5
530,-8.238549579800534,321.5,2008,3,-8.238549579800534;321.5
531,-8.238549579800534,321.5,2008,4,-8.238549579800534;321.5
532,-8.238549579800534,321.5,2008,5,-8.238549579800534;321.5
533,-8.238549579800534,321.5,2008,6,-8.238549579800534;321.5
534,-8.238549579800534,321.5,2008,7,-8.238549579800534;321.5
535,-8.238549579800534,321.5,2008,8,-8.238549579800534;321.5
536,-8.238549579800534,321.5,2008,9,-8.238549579800534;321.5
537,-8.238549579800534,321.5,2008,10,-8.238549579800534;321.5
538,-8.238549579800534,321.5,2008,11,-8.238549579800534;321.5
539,-8.238549579800534,321.5,2008,12,-8.238549579800534;321.5
540,-8.238549579800534,321.5,2009,1,-8.238549579800534;321.5
541,-8.238549579800534,321.5,2009,2,-8.238549579800534;321.5
542,-8.238549579800534,321.5,2009,3,-8.238549579800534;321.5
543,-8.238549579800534,321.5,2009,4,-8.238549579800534;321.5
544,-8.238549579800534,321.5,2009,5,-8.238549579800534;321.5
545,-8.238549579800534,321.5,2009,6,-8.238549579800534;321.5
546,-8.238549579800534,321.5,2009,7,-8.238549579800534;321.5
547,-8.238549579800534,321.5,2009,8,-8.238549579800534;321.5
548,-8.238549579800534,321.5,2009,9,-8.238549579800534;321.5
549,-8.238549579800534,321.5,2009,10,-8.238549579800534;321.5
550,-8.238549579800534,321.5,2009,11,-8.238549579800534;321.5
551,-8.238549579800534,321.5,2009,12,-8.238549579800534;321.5
552,-8.238549579800534,321.5,2010,1,-8.238549579800534;321.5
553,-8.238549579800534,321.5,2010,2,-8.238549579800534;321.5
554,-8.238549579800534,321.5,2010,3,-8.238549579800534;321.5
555,-8.238549579800534,321.5,2010,4,-8.238549579800534;321.5
556,-8.238549579800534,321.5,2010,5,-8.238549579800534;321.5
557,-8.238549579800534,321.5,2010,6,-8.238549579800534;321.5
558,-8.238549579800534,321.5,2010,7,-8.238549579800534;321.5
559,-8.238549579800534,321.5,2010,8,-8.238549579800534;321.5
560,-8.238549579800534,321.5,2010,9,-8.238549579800534;321.5
561,-8.238549579800534,321.5,2010,10,-8.238549579800534;321.5
562,-8.238549579800534,321.5,2010,11,-8.238549579800534;321.5
563,-8.238549579800534,321.5,2010,12,-8.238549579800534;321.5
564,-8.238549579800534,321.5,2011,1,-8.238549579800534;321.5
565,-8.238549579800534,321.5,2011,2,-8.238549579800534;321.5
566,-8.238549579800534,321.5,2011,3,-8.238549579800534;321.5
567,-8.238549579800534,321.5,2011,4,-8.238549579800534;321.5
568,-8.238549579800534,321.5,2011,5,-8.238549579800534;321.5
569,-8.238549579800534,321.5,2011,6,-8.238549579800534;321.5
570,-8.238549579800534,321.5,2011,7,-8.238549579800534;321.5
571,-8.238549579800534,321.5,2011,8,-8.238549579800534;321.5
572,-8.238549579800534,321.5,2011,9,-8.238549579800534;321.5
573,-8.238549579800534,321.5,2011,10,-8.238549579800534;321.5
574,-8.238549579800534,321.5,2011,11,-8.238549579800534;321.5
575,-8.238549579800534,321.5,2011,12,-8.238549579800534;321.5
576,-8.238549579800534,321.5,2012,1,-8.238549579800534;321.5
577,-8.238549579800534,321.5,2012,2,-8.238549579800534;321.5
578,-8.238549579800534,321.5,2012,3,-8.238549579800534;321.5
579,-8.238549579800534,321.5,2012,4,-8.238549579800534;321.5
580,-8.238549579800534,321.5,2012,5,-8.238549579800534;321.5
581,-8.238549579800534,321.5,2012,6,-8.238549579800534;321.5
582,-8.238549579800534,321.5,2012,7,-8.238549579800534;321.5
583,-8.238549579800534,321.5,2012,8,-8.238549579800534;321.5
584,-8.238549579800534,321.5,2012,9,-8.238549579800534;321.5
585,-8.238549579800534,321.5,2012,10,-8.238549579800534;321.5
586,-8.238549579800534,321.5,2012,11,-8.238549579800534;321.5
587,-8.238549579800534,321.5,2012,12,-8.238549579800534;321.5
588,-8.238549579800534,321.5,2013,1,-8.238549579800534;321.5
589,-8.238549579800534,321.5,2013,2,-8.238549579800534;321.5
590,-8.238549579800534,321.5,2013,3,-8.238549579800534;321.5
591,-8.238549579800534,321.5,2013,4,-8.238549579800534;321.5
592,-8.238549579800534,321.5,2013,5,-8.238549579800534;321.5
593,-8.238549579800534,321.5,2013,6,-8.238549579800534;321.5
594,-8.238549579800534,321.5,2013,7,-8.238549579800534;321.5
595,-8.238549579800534,321.5,2013,8,-8.238549579800534;321.5
596,-8.238549579800534,321.5,2013,9,-8.238549579800534;321.5
597,-8.238549579800534,321.5,2013,10,-8.238549579800534;321.5
598,-8.238549579800534,321.5,2013,11,-8.238549579800534;321.5
599,-8.238549579800534,321.5,2013,12,-8.238549579800534;321.5
600,-8.238549579800534,321.5,2014,1,-8.238549579800534;321.5
601,-8.238549579800534,321.5,2014,2,-8.238549579800534;321.5
602,-8.238549579800534,321.5,2014,3,-8.238549579800534;321.5
603,-8.238549579800534,321.5,2014,4,-8.238549579800534;321.5
604,-8.238549579800534,321.5,2014,5,-8.238549579800534;321.5
605,-8.238549579800534,321.5,2014,6,-8.238549579800534;321.5
606,-8.238549579800534,321.5,2014,7,-8.238549579800534;321.5
607,-8.238549579800534,321.5,2014,8,-8.238549579800534;321.5
608,-8.238549579800534,321.5,2014,9,-8.238549579800534;321.5
609,-8.238549579800534,321.5,2014,10,-8.238549579800534;321.5
610,-8.238549579800534,321.5,2014,11,-8.238549579800534;321.5
611,-8.238549579800534,321.5,2014,12,-8.238549579800534;321.5
612,-8.238549579800534,321.5,2015,1,-8.238549579800534;321.5
613,-8.238549579800534,321.5,2015,2,-8.238549579800534;321.5
614,-8.238549579800534,321.5,2015,3,-8.238549579800534;321.5
615,-8.238549579800534,321.5,2015,4,-8.238549579800534;321.5
616,-8.238549579800534,321.5,2015,5,-8.238549579800534;321.5
617,-8.238549579800534,321.5,2015,6,-8.238549579800534;321.5
618,-8.238549579800534,321.5,2015,7,-8.238549579800534;321.5
619,-8.238549579800534,321.5,2015,8,-8.238549579800534;321.5
620,-8.238549579800534,321.5,2015,9,-8.238549579800534;321.5
621,-8.238549579800534,321.5,2015,10,-8.238549579800534;321.5
622,-8.238549579800534,321.5,2015,11,-8.238549579800534;321.5
623,-8.238549579800534,321.5,2015,12,-8.238549579800534;321.5
624,-8.238549579800534,321.5,2016,1,-8.238549579800534;321.5
625,-8.238549579800534,321.5,2016,2,-8.238549579800534;321.5
626,-8.238549579800534,321.5,2016,3,-8.238549579800534;321.5
627,-8.238549579800534,321.5,2016,4,-8.238549579800534;321.5
628,-8.238549579800534,321.5,2016,5,-8.238549579800534;321.5
629,-8.238549579800534,321.5,2016,6,-8.238549579800534;321.5
630,-8.238549579800534,321.5,2016,7,-8.238549579800534;321.5
631,-8.238549579800534,321.5,2016,8,-8.238549579800534;321.5
632,-8.238549579800534,321.5,2016,9,-8.238549579800534;321.5
633,-8.238549579800534,321.5,2016,10,-8.238549579800534;321.5
634,-8.238549579800534,321.5,2016,11,-8.238549579800534;321.5
635,-8.238549579800534,321.5,2016,12,-8.238549579800534;321.5
636,-8.238549579800534,321.5,2017,1,-8.238549579800534;321.5
637,-8.238549579800534,321.5,2017,2,-8.238549579800534;321.5
638,-8.238549579800534,321.5,2017,3,-8.238549579800534;321.5
639,-8.238549579800534,321.5,2017,4,-8.238549579800534;321.5
640,-8.238549579800534,321.5,2017,5,-8.238549579800534;321.5
641,-8.238549579800534,321.5,2017,6,-8.238549579800534;321.5
642,-8.238549579800534,321.5,2017,7,-8.238549579800534;321.5
643,-8.238549579800534,321.5,2017,8,-8.238549579800534;321.5
644,-8.238549579800534,321.5,2017,9,-8.238549579800534;321.5
645,-8.238549579800534,321.5,2017,10,-8.238549579800534;321.5
646,-8.238549579800534,321.5,2017,11,-8.238549579800534;321.5
647,-8.238549579800534,321.5,2017,12,-8.238549579800534;321.5
648,-8.238549579800534,321.5,2018,1,-8.238549579800534;321.5
649,-8.238549579800534,321.5,2018,2,-8.238549579800534;321.5
650,-8.238549579800534,321.5,2018,3,-8.238549579800534;321.5
651,-8.238549579800534,321.5,2018,4,-8.238549579800534;321.5
652,-8.238549579800534,321.5,2018,5,-8.238549579800534;321.5
653,-8.238549579800534,321.5,2018,6,-8.238549579800534;321.5
654,-8.238549579800534,321.5,2018,7,-8.238549579800534;321.5
655,-8.238549579800534,321.5,2018,8,-8.238549579800534;321.5
656,-8.238549579800534,321.5,2018,9,-8.238549579800534;321.5
657,-8.238549579800534,321.5,2018,10,-8.238549579800534;321.5
658,-8.238549579800534,321.5,2018,11,-8.238549579800534;321.5
659,-8.238549579800534,321.5,2018,12,-8.238549579800534;321.5
660,-8.238549579800534,321.5,2019,1,-8.238549579800534;321.5
661,-8.238549579800534,321.5,2019,2,-8.238549579800534;321.5
662,-8.238549579800534,321.5,2019,3,-8.238549579800534;321.5
663,-8.238549579800534,321.5,2019,4,-8.238549579800534;321.5
664,-8.238549579800534,321.5,2019,5,-8.238549579800534;321.5
665,-8.238549579800534,321.5,2019,6,-8.238549579800534;321.5
666,-8.238549579800534,321.5,2019,7,-8.238549579800534;321.5
667,-8.238549579800534,321.5,2019,8,-8.238549579800534;321.5
668,-8.238549579800534,321.5,2019,9,-8.238549579800534;321.5
669,-8.238549579800534,321.5,2019,10,-8.238549579800534;321.5
670,-8.238549579800534,321.5,2019,11,-8.238549579800534;321.5
671,-8.238549579800534,321.5,2019,12,-8.238549579800534;321.5
672,-8.238549579800534,321.5,2020,1,-8.238549579800534;321.5
673,-8.238549579800534,321.5,2020,2,-8.238549579800534;321.5
674,-8.238549579800534,321.5,2020,3,-8.238549579800534;321.5
675,-8.238549579800534,321.5,2020,4,-8.238549579800534;321.5
676,-8.238549579800534,321.5,2020,5,-8.238549579800534;321.5
677,-8.238549579800534,321.5,2020,6,-8.238549579800534;321.5
678,-8.238549579800534,321.5,2020,7,-8.238549579800534;321.5
679,-8.238549579800534,321.5,2020,8,-8.238549579800534;321.5
680,-8.238549579800534,321.5,2020,9,-8.238549579800534;321.5
681,-8.238549579800534,321.5,2020,10,-8.238549579800534;321.5
682,-8.238549579800534,321.5,2020,11,-8.238549579800534;321.5
683,-8.238549579800534,321.5,2020,12,-8.238549579800534;321.5
684,-8.238549579800534,321.5,2021,1,-8.238549579800534;321.5
685,-8.238549579800534,321.5,2021,2,-8.238549579800534;321.5
686,-8.238549579800534,321.5,2021,3,-8.238549579800534;321.5
687,-8.238549579800534,321.5,2021,4,-8.238549579800534;321.5
688,-8.238549579800534,321.5,2021,5,-8.238549579800534;321.5
689,-8.238549579800534,321.5,2021,6,-8.238549579800534;321.5
690,-8.238549579800534,321.5,2021,7,-8.238549579800534;321.5
691,-8.238549579800534,321.5,2021,8,-8.238549579800534;321.5
692,-8.238549579800534,321.5,2021,9,-8.238549579800534;321.5
693,-8.238549579800534,321.5,2021,10,-8.238549579800534;321.5
694,-8.238549579800534,321.5,2021,11,-8.238549579800534;321.5
695,-8.238549579800534,321.5,2021,12,-8.238549579800534;321.5
696,-8.238549579800534,321.5,2022,1,-8.238549579800534;321.5
697,-8.238549579800534,321.5,2022,2,-8.238549579800534;321.5
698,-8.238549579800534,321.5,2022,3,-8.238549579800534;321.5
699,-8.238549579800534,321.5,2022,4,-8.238549579800534;321.5
700,-8.238549579800534,321.5,2022,5,-8.238549579800534;321.5
701,-8.238549579800534,321.5,2022,6,-8.238549579800534;321.5
702,-8.238549579800534,321.5,2022,7,-8.238549579800534;321.5
703,-8.238549579800534,321.5,2022,8,-8.238549579800534;321.5
704,-8.238549579800534,321.5,2022,9,-8.238549579800534;321.5
705,-8.238549579800534,321.5,2022,10,-8.238549579800534;321.5
706,-8.238549579800534,321.5,2022,11,-8.238549579800534;321.5
707,-8.238549579800534,321.5,2022,12,-8.238549579800534;321.5
708,-8.238549579800534,321.5,2023,1,-8.238549579800534;321.5
709,-8.238549579800534,321.5,2023,2,-8.238549579800534;321.5
710,-8.238549579800534,321.5,2023,3,-8.238549579800534;321.5
711,-8.238549579800534,321.5,2023,4,-8.238549579800534;321.5
712,-8.238549579800534,321.5,2023,5,-8.238549579800534;321.5
713,-8.238549579800534,321.5,2023,6,-8.238549579800534;321.5
714,-8.238549579800534,321.5,2023,7,-8.238549579800534;321.5
715,-8.238549579800534,321.5,2023,8,-8.238549579800534;321.5
716,-8.238549579800534,321.5,2023,9,-8.238549579800534;321.5
717,-8.238549579800534,321.5,2023,10,-8.238549579800534;321.5
718,-8.238549579800534,321.5,2023,11,-8.238549579800534;321.5
719,-8.238549579800534,321.5,2023,12,-8.238549579800534;321.5
720,-8.238549579800534,322.0,1994,1,-8.238549579800534;322.0
721,-8.238549579800534,322.0,1994,2,-8.238549579800534;322.0
722,-8.238549579800534,322.0,1994,3,-8.238549579800534;322.0
723,-8.238549579800534,322.0,1994,4,-8.238549579800534;322.0
724,-8.238549579800534,322.0,1994,5,-8.238549579800534;322.0
